enrollment_id,employee_id,course_id,enrolled_date,completed_date,progress,ratings,category
14767,100,19,2023-05-05,2023-09-12,23,4.4,Positive
14768,76,3,2023-08-20,2024-02-13,73,1.9,Positive
14769,471,4,2023-07-23,2023-12-05,96,4.3,Positive
14770,309,3,2022-11-09,2022-12-19,62,3.1,Positive
14771,182,24,2024-09-08,2024-10-23,26,3.0,Negative
14772,443,8,2023-07-20,2023-12-14,64,2.4,Negative
14773,85,8,2023-05-21,2023-11-09,98,1.1,Negative
14774,228,8,2023-08-22,2023-10-06,95,3.1,Positive
14775,70,4,2024-04-11,2024-10-05,42,2.2,Positive
14776,302,13,2023-09-05,2023-12-16,84,1.8,Negative
14777,22,22,2022-11-29,2023-03-17,71,2.3,Neutral
14778,8,16,2023-03-04,2023-05-11,80,1.7,Negative
14779,335,2,2023-07-02,2023-10-26,61,3.8,Negative
14780,421,5,2024-05-27,2024-09-28,1,3.9,Positive
14781,447,10,2023-07-22,2023-09-09,42,1.6,Negative
14782,436,13,2024-05-19,2024-11-04,1,4.0,Positive
14783,374,23,2023-10-10,2024-04-07,78,1.3,Positive
14784,320,12,2023-02-11,2023-06-26,49,2.3,Neutral
14785,416,19,2023-03-07,2023-04-15,4,3.2,Neutral
14786,326,8,2022-11-20,2023-02-27,90,1.8,Positive
14787,382,9,2024-05-01,2024-06-28,57,1.7,Positive
14788,14,11,2023-10-08,2024-01-14,42,4.3,Positive
14789,202,6,2024-07-11,2024-12-16,93,2.2,Neutral
14790,170,24,2023-04-28,2023-08-31,39,1.8,Negative
14791,21,4,2023-09-14,2023-12-03,40,3.5,Negative
14792,73,24,2023-10-03,2024-01-31,45,1.0,Neutral
14793,269,17,2022-11-08,2023-03-01,97,1.0,Positive
14794,257,8,2023-08-04,2023-11-20,28,2.0,Negative
14795,145,9,2022-12-28,2023-05-17,99,2.3,Neutral
14796,115,20,2024-01-18,2024-07-03,92,3.0,Negative
14797,423,22,2023-07-05,2023-11-28,25,2.6,Neutral
14798,294,7,2023-03-22,2023-05-23,72,3.5,Positive
14799,435,1,2024-05-13,2024-08-11,37,2.4,Positive
14800,387,10,2023-01-26,2023-05-22,48,3.4,Positive
14801,412,19,2024-04-06,2024-08-30,67,2.8,Positive
14802,438,2,2024-09-26,2025-03-10,85,2.1,Negative
14803,38,10,2022-11-28,2023-02-03,79,1.9,Negative
14804,449,8,2024-01-08,2024-06-27,93,4.9,Positive
14805,374,7,2022-11-16,2023-05-14,14,3.6,Negative
14806,32,5,2022-11-21,2023-04-10,11,2.1,Positive
14807,366,11,2023-12-30,2024-04-24,94,4.4,Positive
14808,489,16,2023-07-09,2023-10-21,70,4.3,Positive
14809,342,5,2024-06-08,2024-11-09,72,1.4,Neutral
14810,392,23,2023-04-19,2023-06-26,73,4.4,Positive
14811,379,2,2023-10-01,2024-02-28,98,1.9,Negative
14812,94,24,2024-08-05,2024-09-11,27,3.6,Positive
14813,421,8,2023-11-09,2023-12-10,43,2.6,Positive
14814,77,19,2024-04-02,2024-09-03,36,4.3,Positive
14815,447,18,2024-04-08,2024-06-26,7,1.7,Neutral
14816,145,4,2024-02-27,2024-06-30,33,2.0,Neutral
14817,204,19,2024-02-16,2024-05-20,94,2.5,Neutral
14818,459,23,2024-01-02,2024-05-25,13,4.1,Positive
14819,281,8,2024-06-24,2024-12-20,64,1.7,Negative
14820,103,21,2023-05-01,2023-06-14,97,4.3,Positive
14821,499,20,2023-04-30,2023-10-17,1,3.7,Neutral
14822,26,1,2023-01-18,2023-07-07,50,3.4,Positive
14823,130,23,2023-11-21,2023-12-22,85,3.0,Positive
14824,467,16,2023-01-19,2023-06-06,62,4.8,Positive
14825,335,15,2023-02-20,2023-05-28,0,3.1,Positive
14826,459,4,2023-05-24,2023-07-02,80,3.5,Negative
14827,32,17,2024-01-22,2024-02-26,27,1.9,Negative
14828,177,8,2023-03-26,2023-06-17,86,3.8,Positive
14829,429,21,2024-05-31,2024-08-15,100,2.2,Negative
14830,120,1,2023-10-02,2023-11-02,22,2.3,Negative
14831,385,6,2024-07-20,2024-10-22,67,2.1,Neutral
14832,144,5,2023-09-11,2023-11-14,99,4.8,Positive
14833,382,19,2024-07-19,2024-12-29,30,2.3,Negative
14834,95,23,2024-06-21,2024-09-23,98,2.4,Negative
14835,272,11,2023-06-01,2023-09-10,53,2.7,Positive
14836,44,3,2023-08-12,2023-11-23,23,1.3,Negative
14837,153,3,2023-06-10,2023-11-05,35,3.4,Neutral
14838,27,1,2023-03-04,2023-08-08,47,3.2,Positive
14839,94,21,2023-04-16,2023-09-03,60,4.8,Positive
14840,228,13,2023-05-28,2023-10-09,67,3.3,Negative
14841,430,5,2023-01-05,2023-05-12,17,3.9,Positive
14842,187,7,2024-10-01,2025-03-05,17,3.9,Positive
14843,40,5,2022-11-26,2023-05-01,60,4.9,Positive
14844,499,21,2024-04-19,2024-08-17,91,4.3,Positive
14845,467,4,2023-07-27,2023-12-12,17,1.6,Neutral
14846,40,4,2024-09-09,2024-10-11,90,3.6,Negative
14847,94,13,2023-08-17,2024-01-07,69,4.4,Positive
14848,62,19,2024-03-05,2024-08-20,53,1.5,Neutral
14849,244,4,2023-09-14,2023-11-02,13,3.3,Negative
14850,273,12,2023-03-21,2023-07-30,88,2.1,Negative
14851,63,24,2023-04-30,2023-06-08,4,3.8,Neutral
14852,416,24,2024-05-15,2024-10-24,71,2.6,Positive
14853,383,3,2023-08-21,2023-09-26,30,3.2,Negative
14854,492,21,2024-08-14,2024-11-17,51,2.1,Negative
14855,385,12,2023-01-15,2023-03-15,39,1.2,Neutral
14856,104,16,2024-04-25,2024-08-01,85,1.3,Negative
14857,312,10,2024-09-07,2025-01-01,28,4.6,Positive
14858,288,14,2023-02-16,2023-05-22,54,3.4,Positive
14859,263,6,2023-04-04,2023-08-11,59,1.8,Positive
14860,56,17,2023-03-30,2023-06-14,54,3.3,Neutral
14861,440,17,2023-04-18,2023-10-06,42,2.7,Negative
14862,63,12,2024-07-31,2024-11-26,86,4.8,Positive
14863,370,17,2023-09-07,2023-11-20,30,2.2,Negative
14864,126,3,2022-11-17,2023-02-17,82,3.3,Positive
14865,325,7,2023-02-23,2023-04-03,41,1.5,Negative
14866,104,23,2024-07-20,2024-11-01,24,3.5,Negative
14867,456,1,2023-09-19,2023-11-27,41,1.1,Positive
14868,342,6,2023-07-02,2023-08-28,12,4.1,Positive
14869,277,18,2023-03-13,2023-08-18,39,3.3,Neutral
14870,303,11,2024-05-10,2024-07-16,37,2.9,Positive
14871,208,1,2024-05-15,2024-06-25,48,3.0,Negative
14872,37,2,2023-09-22,2024-01-12,72,3.4,Negative
14873,418,15,2024-07-24,2024-09-05,91,3.4,Negative
14874,51,5,2022-11-06,2022-12-14,88,3.6,Positive
14875,274,11,2023-04-18,2023-05-23,61,1.6,Neutral
14876,188,2,2022-10-14,2023-03-21,81,1.1,Negative
14877,467,24,2024-05-16,2024-07-23,73,2.7,Negative
14878,5,1,2024-10-03,2024-12-05,22,4.8,Positive
14879,76,18,2024-02-06,2024-06-19,25,4.7,Positive
14880,316,21,2024-09-03,2025-01-04,56,1.1,Neutral
14881,61,4,2024-09-05,2024-11-12,5,2.5,Neutral
14882,416,19,2024-03-02,2024-08-03,83,1.0,Neutral
14883,495,19,2022-12-20,2023-02-07,98,1.9,Negative
14884,43,23,2023-09-09,2023-11-14,31,2.5,Positive
14885,497,3,2024-07-08,2024-09-30,71,3.0,Negative
14886,94,15,2024-06-25,2024-11-14,71,1.1,Neutral
14887,467,1,2022-12-12,2023-05-24,23,4.2,Positive
14888,378,24,2023-01-10,2023-06-03,10,3.5,Negative
14889,118,7,2024-07-02,2024-09-22,54,4.5,Positive
14890,10,18,2023-10-29,2024-04-12,67,1.5,Positive
14891,448,21,2023-10-25,2024-03-21,4,4.7,Positive
14892,413,5,2022-12-22,2023-05-25,44,3.8,Neutral
14893,437,16,2023-02-12,2023-06-04,49,3.3,Negative
14894,468,6,2023-01-03,2023-05-20,83,2.6,Negative
14895,455,10,2024-04-28,2024-06-30,67,1.1,Neutral
14896,452,3,2023-09-08,2023-11-07,78,3.2,Neutral
14897,228,22,2024-01-07,2024-06-16,2,1.3,Neutral
14898,342,17,2022-11-10,2023-01-04,52,2.5,Positive
14899,77,6,2023-06-16,2023-08-27,75,3.5,Negative
14900,142,22,2023-02-17,2023-07-02,23,4.4,Positive
14901,154,8,2023-01-19,2023-03-27,89,4.9,Positive
14902,449,7,2024-01-26,2024-06-07,95,4.2,Positive
14903,123,22,2023-05-01,2023-09-08,20,4.4,Positive
14904,373,23,2023-01-02,2023-04-11,58,3.1,Positive
14905,223,18,2022-10-11,2023-01-26,59,3.7,Negative
14906,217,11,2022-10-22,2023-02-05,37,1.1,Neutral
14907,120,9,2024-04-10,2024-07-30,91,1.3,Neutral
14908,188,17,2024-06-03,2024-09-09,37,4.7,Positive
14909,411,19,2022-12-17,2023-03-25,86,4.4,Positive
14910,211,1,2023-11-02,2024-03-05,47,1.4,Neutral
14911,395,15,2023-07-12,2023-08-23,25,1.8,Neutral
14912,118,5,2023-05-10,2023-07-08,12,3.2,Positive
14913,292,13,2023-04-11,2023-09-02,60,2.4,Neutral
14914,102,2,2024-05-07,2024-07-29,84,1.3,Neutral
14915,238,8,2024-05-08,2024-07-19,17,4.1,Positive
14916,415,6,2023-04-12,2023-08-04,95,2.3,Neutral
14917,361,23,2023-10-29,2024-03-28,65,4.4,Positive
14918,100,3,2023-07-12,2023-08-12,12,1.1,Neutral
14919,460,14,2023-05-25,2023-11-17,91,2.7,Positive
14920,122,24,2024-08-04,2024-09-28,98,3.2,Positive
14921,361,3,2023-03-10,2023-05-09,95,3.6,Neutral
14922,431,7,2024-03-05,2024-07-20,79,3.7,Negative
14923,290,19,2024-07-01,2024-09-30,65,1.2,Negative
14924,314,13,2023-07-27,2024-01-18,23,4.8,Positive
14925,285,9,2024-09-15,2025-01-03,46,4.5,Positive
14926,334,1,2024-03-18,2024-04-24,57,4.1,Positive
14927,26,12,2022-11-06,2022-12-28,19,1.5,Positive
14928,461,24,2024-01-19,2024-04-10,3,3.9,Positive
14929,103,13,2022-11-11,2023-02-19,12,2.4,Neutral
14930,14,3,2024-09-02,2024-11-07,84,4.2,Positive
14931,367,17,2024-09-24,2025-01-23,99,2.9,Positive
14932,263,18,2024-01-20,2024-07-16,2,2.7,Neutral
14933,304,2,2024-05-03,2024-10-29,47,3.4,Negative
14934,252,24,2023-01-21,2023-02-22,80,3.1,Negative
14935,433,10,2023-12-18,2024-05-15,91,2.8,Negative
14936,378,23,2023-05-09,2023-08-04,88,2.2,Positive
14937,7,23,2024-06-26,2024-11-03,85,1.4,Neutral
14938,122,19,2024-09-07,2025-01-11,38,3.9,Negative
14939,178,19,2024-07-19,2024-08-30,38,1.5,Neutral
14940,314,6,2024-05-27,2024-08-21,11,2.5,Negative
14941,455,3,2024-06-23,2024-10-01,12,1.1,Neutral
14942,263,15,2023-04-14,2023-09-22,96,3.9,Negative
14943,407,21,2023-05-06,2023-10-15,46,2.5,Positive
14944,241,20,2024-09-23,2025-01-22,87,3.9,Positive
14945,157,9,2024-08-17,2024-12-27,51,1.1,Negative
14946,297,5,2022-10-24,2023-02-14,75,4.6,Positive
14947,67,13,2023-12-07,2024-05-26,13,1.9,Positive
14948,122,13,2024-03-26,2024-07-07,0,2.6,Positive
14949,332,1,2023-04-08,2023-07-25,97,2.5,Positive
14950,104,2,2024-05-01,2024-07-30,2,3.9,Neutral
14951,471,3,2023-10-18,2023-12-31,38,1.7,Negative
14952,383,13,2023-08-23,2023-10-08,20,4.0,Positive
14953,248,12,2024-04-23,2024-06-28,1,4.6,Positive
14954,420,17,2023-11-15,2024-02-08,9,2.7,Positive
14955,489,2,2023-03-22,2023-07-22,29,3.6,Positive
14956,28,22,2024-10-03,2024-12-11,85,1.1,Neutral
14957,320,14,2024-06-29,2024-09-17,10,3.0,Positive
14958,321,6,2024-09-01,2024-10-22,54,1.2,Neutral
14959,382,24,2022-10-27,2023-03-06,6,3.8,Positive
14960,195,19,2023-07-18,2023-11-28,54,3.0,Positive
14961,22,16,2024-02-11,2024-06-04,9,1.7,Negative
14962,165,17,2024-02-24,2024-06-04,48,4.7,Positive
14963,59,19,2024-09-06,2024-12-07,58,3.4,Positive
14964,248,11,2022-12-24,2023-06-06,36,2.3,Negative
14965,32,5,2023-09-29,2024-02-02,65,4.4,Positive
14966,460,15,2023-05-09,2023-06-14,54,3.8,Negative
14967,429,10,2024-06-08,2024-08-06,66,3.9,Positive
14968,181,4,2024-06-12,2024-12-04,64,3.3,Negative
14969,144,11,2024-02-21,2024-05-29,67,2.8,Positive
14970,175,22,2023-12-27,2024-04-22,80,3.7,Negative
14971,93,11,2023-09-19,2024-01-23,12,1.1,Neutral
14972,292,20,2024-04-15,2024-09-16,78,3.3,Negative
14973,178,10,2024-06-22,2024-08-31,46,2.6,Positive
14974,383,2,2023-02-14,2023-05-24,46,4.1,Positive
14975,10,3,2023-07-28,2023-11-13,88,3.3,Negative
14976,371,15,2023-12-16,2024-05-10,3,1.6,Negative
14977,265,21,2023-04-24,2023-07-13,58,3.4,Neutral
14978,371,21,2022-10-19,2022-12-10,26,2.3,Negative
14979,265,23,2023-10-20,2023-12-17,82,2.8,Negative
14980,154,3,2024-04-05,2024-05-05,77,2.9,Neutral
14981,78,9,2024-04-21,2024-10-12,81,1.6,Negative
14982,301,23,2024-09-05,2024-10-15,49,2.9,Neutral
14983,117,14,2023-09-16,2023-10-30,65,4.8,Positive
14984,218,9,2024-01-22,2024-06-27,52,2.7,Negative
14985,87,20,2024-06-13,2024-09-21,12,1.8,Negative
14986,383,7,2022-10-16,2022-12-15,6,1.1,Negative
14987,480,10,2024-10-02,2025-02-08,41,3.9,Negative
14988,499,6,2022-11-28,2023-02-05,66,3.9,Negative
14989,9,5,2023-12-28,2024-06-20,28,1.8,Negative
14990,5,15,2023-06-14,2023-10-30,19,2.3,Negative
14991,281,21,2023-08-19,2024-01-09,69,2.1,Neutral
14992,131,20,2024-08-19,2024-12-24,53,5.0,Positive
14993,32,10,2023-10-19,2024-03-05,73,1.9,Negative
14994,316,16,2023-09-17,2023-12-19,96,2.9,Neutral
14995,158,18,2023-05-10,2023-06-18,14,4.3,Positive
14996,48,2,2024-01-30,2024-03-04,12,1.9,Negative
14997,146,1,2023-03-29,2023-07-30,42,3.7,Neutral
14998,480,19,2024-07-02,2024-10-29,91,4.8,Positive
14999,73,9,2024-05-05,2024-10-19,87,3.0,Negative
15000,63,10,2023-01-01,2023-03-23,26,2.8,Negative
15001,392,8,2024-05-07,2024-07-20,12,3.6,Negative
15002,371,1,2023-12-27,2024-06-24,44,5.0,Positive
15003,133,23,2024-09-04,2024-12-12,11,2.2,Positive
15004,49,5,2024-07-22,2024-09-28,70,4.5,Positive
15005,391,17,2022-10-14,2023-04-06,96,1.1,Negative
15006,73,13,2024-05-11,2024-08-17,12,1.8,Neutral
15007,277,10,2022-11-17,2023-02-13,93,3.3,Neutral
15008,347,15,2024-05-13,2024-10-31,36,2.1,Negative
15009,469,15,2024-02-27,2024-07-30,26,3.8,Negative
15010,493,4,2024-06-12,2024-11-13,34,1.8,Negative
15011,171,5,2022-10-25,2023-04-05,84,2.1,Negative
15012,320,19,2024-08-09,2024-09-19,79,4.0,Positive
15013,121,6,2023-01-12,2023-05-28,88,4.0,Positive
15014,172,15,2023-11-30,2024-03-10,99,2.6,Negative
15015,218,14,2024-05-23,2024-08-05,34,2.0,Negative
15016,479,15,2023-05-30,2023-11-26,92,4.2,Positive
15017,483,11,2023-01-23,2023-05-07,65,1.4,Neutral
15018,189,1,2022-11-12,2022-12-29,41,4.8,Positive
15019,61,20,2023-12-10,2024-04-07,40,3.0,Negative
15020,332,7,2024-06-20,2024-09-08,15,3.4,Neutral
15021,443,21,2024-10-04,2025-03-25,79,1.0,Neutral
15022,265,24,2024-07-12,2024-09-15,12,5.0,Positive
15023,495,2,2024-01-07,2024-03-27,74,4.9,Positive
15024,269,1,2022-11-30,2023-04-09,65,3.0,Negative
15025,352,5,2023-08-11,2023-09-29,49,1.0,Negative
15026,133,17,2023-07-06,2023-09-04,94,4.7,Positive
15027,426,24,2023-02-24,2023-06-10,41,4.7,Positive
15028,259,24,2022-12-04,2023-04-18,10,4.4,Positive
15029,130,9,2024-04-21,2024-08-06,69,3.0,Neutral
15030,382,12,2023-02-09,2023-03-11,19,1.9,Positive
15031,56,6,2022-10-17,2022-12-22,40,2.9,Positive
15032,127,3,2023-03-20,2023-08-15,39,3.9,Negative
15033,379,14,2024-07-24,2024-11-21,80,1.9,Neutral
15034,356,20,2023-09-11,2023-10-27,77,3.8,Negative
15035,347,19,2023-01-15,2023-03-19,66,4.4,Positive
15036,239,11,2023-12-22,2024-06-02,66,3.8,Positive
15037,347,17,2023-12-18,2024-06-05,35,2.0,Neutral
15038,263,4,2023-08-10,2023-11-20,48,2.1,Negative
15039,309,15,2023-11-29,2024-05-16,45,3.3,Negative
15040,264,22,2024-09-05,2024-11-25,100,4.1,Positive
15041,154,2,2023-03-14,2023-06-19,9,3.2,Positive
15042,240,8,2024-03-26,2024-06-09,51,4.9,Positive
15043,314,17,2024-01-07,2024-05-12,38,2.1,Negative
15044,38,18,2023-12-22,2024-02-17,96,1.5,Positive
15045,49,7,2022-11-20,2023-01-01,88,4.5,Positive
15046,440,5,2023-08-22,2023-12-15,63,1.8,Negative
15047,393,12,2022-11-03,2023-04-12,21,4.9,Positive
15048,340,1,2023-02-14,2023-07-16,70,3.8,Negative
15049,91,17,2023-08-05,2023-10-21,63,4.9,Positive
15050,79,16,2023-06-15,2023-10-11,27,1.7,Neutral
15051,7,15,2024-06-05,2024-07-14,85,1.6,Negative
15052,232,8,2023-08-03,2024-01-06,3,2.7,Negative
15053,272,8,2023-10-10,2024-03-25,40,2.4,Neutral
15054,478,12,2023-01-21,2023-04-05,56,4.5,Positive
15055,370,12,2024-03-31,2024-08-02,28,3.5,Negative
15056,37,15,2023-03-29,2023-07-19,95,3.2,Negative
15057,447,15,2023-09-23,2024-02-06,42,3.6,Neutral
15058,335,17,2023-06-01,2023-10-24,98,2.6,Negative
15059,131,22,2024-03-26,2024-04-27,77,3.0,Negative
15060,22,15,2024-01-13,2024-04-24,88,3.7,Negative
15061,103,8,2023-08-30,2023-12-16,25,4.8,Positive
15062,168,9,2022-10-25,2023-01-13,64,4.1,Positive
15063,297,24,2023-05-23,2023-10-13,23,4.1,Positive
15064,283,12,2023-03-02,2023-04-24,24,2.6,Negative
15065,165,14,2023-07-21,2023-11-03,20,3.9,Negative
15066,320,10,2023-09-15,2023-10-24,79,1.8,Negative
15067,20,20,2023-08-15,2023-10-19,99,4.9,Positive
15068,340,23,2023-02-06,2023-06-18,2,2.5,Negative
15069,35,17,2024-04-15,2024-09-22,61,4.2,Positive
15070,75,22,2023-08-06,2023-09-19,5,2.6,Positive
15071,449,15,2023-08-03,2023-10-19,82,2.4,Negative
15072,322,9,2023-12-20,2024-05-09,57,4.0,Positive
15073,258,16,2023-11-30,2024-05-26,53,2.0,Negative
15074,28,17,2024-02-01,2024-04-04,69,2.8,Negative
15075,252,23,2023-08-14,2023-10-14,9,1.4,Negative
15076,62,3,2024-03-11,2024-06-18,99,2.2,Neutral
15077,172,16,2022-11-05,2023-03-19,23,4.5,Positive
15078,118,14,2023-09-18,2024-02-13,77,1.7,Positive
15079,28,9,2024-05-14,2024-06-17,43,2.2,Neutral
15080,297,14,2023-07-04,2023-12-01,44,3.3,Positive
15081,456,19,2022-11-22,2023-02-20,23,3.2,Negative
15082,383,12,2023-08-04,2024-01-13,63,4.5,Positive
15083,497,23,2022-11-23,2023-03-22,53,2.4,Negative
15084,94,14,2023-06-07,2023-08-09,74,3.5,Negative
15085,371,12,2023-02-10,2023-05-19,80,4.2,Positive
15086,118,24,2022-10-24,2023-03-09,5,4.5,Positive
15087,73,16,2023-06-08,2023-10-14,69,1.3,Neutral
15088,287,19,2023-04-24,2023-10-14,51,3.6,Negative
15089,367,2,2024-05-03,2024-06-28,44,2.4,Neutral
15090,392,21,2024-05-14,2024-07-30,2,2.0,Neutral
15091,383,17,2023-10-12,2024-01-24,99,3.8,Positive
15092,234,14,2023-12-01,2024-04-09,77,3.7,Negative
15093,104,18,2024-05-31,2024-11-10,62,2.7,Positive
15094,340,14,2024-07-26,2024-10-31,58,2.1,Negative
15095,421,21,2023-12-13,2024-03-10,38,1.3,Negative
15096,61,23,2023-02-08,2023-03-11,60,2.5,Negative
15097,495,16,2023-10-03,2023-11-23,15,2.5,Negative
15098,421,12,2022-11-16,2023-04-19,11,3.3,Positive
15099,388,2,2024-06-15,2024-09-06,71,2.1,Negative
15100,369,13,2023-07-14,2023-11-03,98,3.2,Neutral
15101,400,24,2023-02-17,2023-04-13,2,3.6,Positive
15102,218,1,2024-03-29,2024-07-04,28,3.3,Positive
15103,320,19,2024-01-20,2024-04-01,67,1.6,Neutral
15104,144,8,2022-10-13,2022-12-07,50,1.4,Positive
15105,480,22,2024-09-23,2025-02-05,67,2.8,Positive
15106,311,21,2024-10-02,2024-12-27,80,3.4,Negative
15107,78,21,2023-11-12,2024-04-07,87,2.1,Positive
15108,276,22,2023-04-28,2023-08-06,89,3.1,Positive
15109,334,20,2023-11-14,2024-01-26,88,1.5,Negative
15110,27,12,2023-11-02,2024-04-12,82,4.3,Positive
15111,133,17,2024-05-24,2024-07-19,83,3.6,Positive
15112,138,10,2023-01-05,2023-03-04,14,1.1,Negative
15113,309,24,2024-07-30,2025-01-20,42,4.7,Positive
15114,363,21,2023-05-09,2023-08-08,21,4.6,Positive
15115,410,23,2023-11-04,2024-01-07,76,1.9,Neutral
15116,37,16,2024-04-16,2024-07-25,86,3.8,Neutral
15117,427,17,2024-05-29,2024-11-01,28,1.1,Neutral
15118,229,9,2024-04-12,2024-08-12,29,2.8,Neutral
15119,326,17,2023-05-12,2023-09-20,57,4.5,Positive
15120,293,12,2024-08-01,2024-10-19,32,3.4,Neutral
15121,368,16,2023-10-08,2023-12-14,79,2.0,Neutral
15122,471,6,2024-03-08,2024-06-28,49,4.1,Positive
15123,121,18,2023-10-29,2024-03-05,75,1.7,Neutral
15124,185,6,2024-01-10,2024-05-03,59,2.4,Neutral
15125,38,11,2023-09-07,2024-03-02,34,2.3,Positive
15126,103,22,2023-08-14,2023-12-17,22,4.0,Positive
15127,274,14,2023-05-31,2023-09-04,23,2.3,Negative
15128,427,17,2023-10-12,2023-11-14,21,1.2,Positive
15129,373,16,2024-10-06,2025-02-06,40,1.6,Neutral
15130,145,12,2022-12-05,2023-03-24,64,3.0,Negative
15131,135,23,2024-07-26,2024-12-08,93,2.0,Negative
15132,461,18,2024-06-20,2024-08-04,79,1.6,Neutral
15133,485,22,2023-11-12,2024-01-08,46,4.7,Positive
15134,354,23,2023-02-25,2023-05-15,49,3.1,Neutral
15135,76,10,2023-07-06,2023-10-17,8,1.2,Negative
15136,164,18,2024-02-15,2024-05-22,98,2.4,Negative
15137,497,5,2023-12-11,2024-02-05,100,1.8,Neutral
15138,376,23,2023-02-16,2023-07-03,45,5.0,Positive
15139,426,20,2023-07-12,2023-11-28,34,2.1,Negative
15140,79,22,2023-07-21,2023-11-15,3,2.3,Negative
15141,60,8,2024-05-30,2024-09-23,34,1.5,Positive
15142,226,4,2024-06-26,2024-12-15,78,3.2,Positive
15143,430,9,2024-10-02,2025-02-26,65,1.0,Positive
15144,302,2,2023-12-25,2024-02-09,1,4.8,Positive
15145,117,5,2022-10-14,2023-02-23,100,2.4,Neutral
15146,32,6,2024-09-30,2025-01-10,13,2.5,Positive
15147,144,2,2023-11-06,2023-12-07,86,1.5,Neutral
15148,167,10,2022-12-31,2023-05-08,68,4.5,Positive
15149,94,2,2023-12-24,2024-05-09,52,2.4,Negative
15150,104,17,2024-05-13,2024-08-11,61,2.6,Negative
15151,461,15,2024-04-01,2024-05-07,89,2.4,Negative
15152,122,12,2022-11-26,2023-02-27,73,3.3,Negative
15153,320,12,2023-12-19,2024-06-03,29,2.4,Negative
15154,456,20,2024-04-25,2024-07-03,26,3.8,Neutral
15155,378,17,2023-05-16,2023-07-18,23,1.2,Neutral
15156,10,9,2023-01-23,2023-03-19,72,1.3,Neutral
15157,427,4,2023-12-23,2024-06-04,20,3.5,Positive
15158,135,22,2024-04-04,2024-09-11,73,4.1,Positive
15159,426,1,2024-08-19,2025-01-10,28,1.3,Neutral
15160,367,16,2024-05-11,2024-09-16,80,3.8,Negative
15161,208,11,2023-09-19,2023-11-04,85,3.5,Negative
15162,20,7,2023-04-13,2023-06-17,3,4.6,Positive
15163,431,16,2023-02-09,2023-07-19,78,2.2,Neutral
15164,489,8,2023-08-24,2024-01-02,57,2.6,Positive
15165,176,10,2023-11-14,2024-03-19,87,2.9,Positive
15166,130,13,2023-08-14,2023-09-26,3,1.1,Neutral
15167,195,7,2023-06-16,2023-12-04,50,4.4,Positive
15168,309,9,2023-06-09,2023-07-27,61,4.1,Positive
15169,117,12,2023-11-04,2024-04-07,3,1.2,Negative
15170,163,8,2024-02-29,2024-05-06,20,3.8,Negative
15171,104,16,2024-05-03,2024-09-09,99,3.0,Positive
15172,334,6,2024-05-26,2024-09-16,86,2.6,Positive
15173,363,18,2024-03-13,2024-04-14,79,3.6,Positive
15174,38,18,2023-08-24,2023-12-30,60,4.3,Positive
15175,184,19,2023-09-17,2023-12-29,38,3.1,Positive
15176,131,15,2022-10-15,2022-12-03,49,4.8,Positive
15177,67,1,2023-12-21,2024-05-16,15,1.2,Neutral
15178,188,11,2023-07-03,2023-10-04,0,4.6,Positive
15179,489,4,2023-02-14,2023-05-07,93,1.9,Neutral
15180,381,18,2024-04-19,2024-06-01,63,1.5,Neutral
15181,302,4,2024-05-08,2024-09-27,85,1.8,Neutral
15182,452,18,2024-08-27,2024-12-04,79,1.3,Negative
15183,409,15,2022-10-17,2023-03-11,69,3.7,Negative
15184,420,6,2024-02-18,2024-07-12,43,2.4,Negative
15185,29,4,2023-06-15,2023-08-03,37,4.5,Positive
15186,283,11,2024-10-08,2024-12-25,94,3.9,Neutral
15187,343,20,2023-06-09,2023-08-17,42,2.8,Negative
15188,453,23,2023-02-18,2023-05-03,46,3.8,Negative
15189,467,5,2023-01-29,2023-04-24,48,3.8,Negative
15190,95,7,2022-12-01,2023-05-17,11,2.3,Positive
15191,27,14,2022-11-23,2023-04-25,44,1.9,Negative
15192,104,9,2023-12-17,2024-04-22,68,4.9,Positive
15193,356,3,2022-11-26,2023-02-22,29,2.4,Positive
15194,62,10,2024-08-21,2024-11-30,19,2.0,Neutral
15195,273,3,2024-06-18,2024-09-23,82,4.5,Positive
15196,70,4,2024-10-03,2024-12-17,91,4.8,Positive
15197,99,2,2024-06-29,2024-10-08,57,4.9,Positive
15198,273,11,2023-07-21,2023-12-23,86,3.2,Negative
15199,23,24,2024-01-16,2024-05-28,76,1.7,Positive
15200,334,22,2024-10-04,2024-12-19,100,1.2,Neutral
15201,94,14,2024-06-14,2024-07-21,22,1.2,Neutral
15202,377,10,2024-06-09,2024-07-15,82,2.7,Negative
15203,263,24,2024-08-29,2025-02-14,58,4.6,Positive
15204,54,2,2022-10-27,2023-04-03,85,4.6,Positive
15205,177,19,2023-04-27,2023-08-08,63,1.4,Neutral
15206,168,7,2022-11-19,2023-05-18,5,1.3,Negative
15207,121,22,2024-08-20,2025-01-21,35,3.1,Neutral
15208,121,16,2023-06-19,2023-08-02,85,4.2,Positive
15209,392,12,2024-03-25,2024-05-30,36,1.4,Negative
15210,10,6,2024-01-06,2024-04-03,83,2.9,Negative
15211,492,16,2024-08-03,2025-01-02,34,3.7,Neutral
15212,63,15,2023-04-23,2023-09-20,66,4.9,Positive
15213,407,7,2022-10-12,2023-01-23,82,2.5,Negative
